SN,BodyStyle,RatingClass,Cutaway,Finish,TopWood,TopTone,TopOvertones,BackSideWood,BackTone,BackOvertones,TopFrequency,BackFrequency,FundamentalFrequency,NeckWood
1125,Possession,Good,Yes,Gloss,Adirondack Spruce,8.4,8,Figured Koa,9.2,8,186,230,111.0578947,Mahogany
1126,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Myrtlewood,9.4,9,182,226,108.9210526,Myrtlewood
1127,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Myrtlewood,9.4,9,183,227,109.4552632,Myrtlewood
1128,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Myrtlewood,9.4,9,184,228,109.9894737,Myrtlewood
1129,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Myrtlewood,9.4,9,185,229,110.5236842,Myrtlewood
1130,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Myrtlewood,9.4,9,186,230,111.0578947,Myrtlewood
1131,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Mahogany,9,6.7,182,226,108.9210526,Mahogany
1132,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Mahogany,9,6.7,183,227,109.4552632,Mahogany
1133,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Mahogany,9,6.7,184,228,109.9894737,Mahogany
1134,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Mahogany,9,6.7,185,229,110.5236842,Mahogany
1135,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Mahogany,9,6.7,186,230,111.0578947,Mahogany
1136,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Indian Rosewood,9,6.1,182,226,108.9210526,Mahogany
1137,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Indian Rosewood,9,6.1,183,227,109.4552632,Mahogany
1138,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Indian Rosewood,9,6.1,184,228,109.9894737,Mahogany
1139,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Indian Rosewood,9,6.1,185,229,110.5236842,Mahogany
1140,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Indian Rosewood,9,6.1,186,230,111.0578947,Mahogany
1141,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Maple,7.2,6.1,182,226,108.9210526,Mahogany
1142,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Maple,7.2,6.1,183,227,109.4552632,Mahogany
1143,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Maple,7.2,6.1,184,228,109.9894737,Mahogany
1144,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Maple,7.2,6.1,185,229,110.5236842,Mahogany
1145,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Maple,7.2,6.1,186,230,111.0578947,Mahogany
1146,Possession,Bad,Yes,Gloss,Sunken Redwood,8.9,10,Macassar Ebony,6.3,3.1,182,226,108.9210526,Mahogany
1147,Possession,Bad,Yes,Gloss,Sunken Redwood,8.9,10,Macassar Ebony,6.3,3.1,183,227,109.4552632,Mahogany
1148,Possession,Bad,Yes,Gloss,Sunken Redwood,8.9,10,Macassar Ebony,6.3,3.1,184,228,109.9894737,Mahogany
1149,Possession,Bad,Yes,Gloss,Sunken Redwood,8.9,10,Macassar Ebony,6.3,3.1,185,229,110.5236842,Mahogany
1150,Possession,Bad,Yes,Gloss,Sunken Redwood,8.9,10,Macassar Ebony,6.3,3.1,186,230,111.0578947,Mahogany
1151,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Koa,9.2,7.2,182,226,108.9210526,Mahogany
1152,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Koa,9.2,8,183,227,109.4552632,Mahogany
1153,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Koa,9.2,8,184,228,109.9894737,Mahogany
1154,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Koa,9.2,8,185,229,110.5236842,Mahogany
1155,Possession,Good,Yes,Gloss,Sunken Redwood,8.9,10,Figured Koa,9.2,8,186,230,111.0578947,Mahogany
1156,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Myrtlewood,9.4,9,182,226,108.9210526,Myrtlewood
1157,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Myrtlewood,9.4,9,183,227,109.4552632,Myrtlewood
1158,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Myrtlewood,9.4,9,184,228,109.9894737,Myrtlewood
1159,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Myrtlewood,9.4,9,185,229,110.5236842,Myrtlewood
1160,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Myrtlewood,9.4,9,186,230,111.0578947,Myrtlewood
1161,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Mahogany,9,6.7,182,226,108.9210526,Mahogany
1162,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Mahogany,9,6.7,183,227,109.4552632,Mahogany
1163,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Mahogany,9,6.7,184,228,109.9894737,Mahogany
1164,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Mahogany,9,6.7,185,229,110.5236842,Mahogany
1165,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Mahogany,9,6.7,186,230,111.0578947,Mahogany
1166,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Indian Rosewood,9,6.1,182,226,108.9210526,Mahogany
1167,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Indian Rosewood,9,6.1,183,227,109.4552632,Mahogany
1168,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Indian Rosewood,9,6.1,184,228,109.9894737,Mahogany
1169,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Indian Rosewood,9,6.1,185,229,110.5236842,Mahogany
1170,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Indian Rosewood,9,6.1,186,230,111.0578947,Mahogany
1171,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Maple,7.2,6.1,182,226,108.9210526,Mahogany
1172,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Maple,7.2,6.1,183,227,109.4552632,Mahogany
1173,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Maple,7.2,6.1,184,228,109.9894737,Mahogany
1174,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Maple,7.2,6.1,185,229,110.5236842,Mahogany
1175,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Maple,7.2,6.1,186,230,111.0578947,Mahogany
1176,Possession,Bad,Yes,Gloss,Western Red Cedar,8.8,10,Macassar Ebony,6.3,3.1,182,226,108.9210526,Mahogany
1177,Possession,Bad,Yes,Gloss,Western Red Cedar,8.8,10,Macassar Ebony,6.3,3.1,183,227,109.4552632,Mahogany
1178,Possession,Bad,Yes,Gloss,Western Red Cedar,8.8,10,Macassar Ebony,6.3,3.1,184,228,109.9894737,Mahogany
1179,Possession,Bad,Yes,Gloss,Western Red Cedar,8.8,10,Macassar Ebony,6.3,3.1,185,229,110.5236842,Mahogany
1180,Possession,Bad,Yes,Gloss,Western Red Cedar,8.8,10,Macassar Ebony,6.3,3.1,186,230,111.0578947,Mahogany
1181,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Koa,9.2,7.2,182,226,108.9210526,Mahogany
1182,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Koa,9.2,8,183,227,109.4552632,Mahogany
1183,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Koa,9.2,8,184,228,109.9894737,Mahogany
1184,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Koa,9.2,8,185,229,110.5236842,Mahogany
1185,Possession,Good,Yes,Gloss,Western Red Cedar,8.8,10,Figured Koa,9.2,8,186,230,111.0578947,Mahogany
1186,Possession,Good,Yes,Gloss,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,182,226,108.9210526,Maple
1187,Possession,Good,Yes,Gloss,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,183,227,109.4552632,Maple
1188,Possession,Good,Yes,Gloss,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,184,228,109.9894737,Maple
1189,Possession,Good,Yes,Gloss,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,185,229,110.5236842,Maple
1190,Possession,Good,Yes,Gloss,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,186,230,111.0578947,Maple
1191,Possession,Bad,Yes,Gloss,Mahogany,8.7,6.6,Mahogany,9,6.7,182,226,108.9210526,Mahogany
1192,Possession,Bad,Yes,Gloss,Mahogany,8.7,6.6,Mahogany,9,6.7,183,227,109.4552632,Mahogany
1193,Possession,Bad,Yes,Gloss,Mahogany,8.7,6.6,Mahogany,9,6.7,184,228,109.9894737,Mahogany
1194,Possession,Bad,Yes,Gloss,Mahogany,8.7,6.6,Mahogany,9,6.7,185,229,110.5236842,Mahogany
1195,Possession,Bad,Yes,Gloss,Mahogany,8.7,6.6,Mahogany,9,6.7,186,230,111.0578947,Mahogany
1196,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Figured Myrtlewood,9.4,9,179,222,101.7,Myrtlewood
1197,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Figured Myrtlewood,9.4,9,180,222,101.955,Myrtlewood
1198,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Figured Myrtlewood,9.4,9,181,223,102.4625,Myrtlewood
1199,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Figured Myrtlewood,9.4,9,182,225,103.2225,Myrtlewood
1200,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Figured Myrtlewood,9.4,9,183,224,103.225,Myrtlewood
1201,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Mahogany,9,7,179,222,101.7,Mahogany
1202,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Mahogany,9,7,180,222,101.955,Mahogany
1203,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Mahogany,9,7,181,223,102.4625,Mahogany
1204,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Mahogany,9,7,182,225,103.2225,Mahogany
1205,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Mahogany,9,7,183,224,103.225,Mahogany
1206,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Indian Rosewood,9.1,6.8,179,222,101.7,Mahogany
1207,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Indian Rosewood,9.1,6.8,180,222,101.955,Mahogany
1208,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Indian Rosewood,9.1,6.8,181,223,102.4625,Mahogany
1209,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Indian Rosewood,9.1,6.8,182,225,103.2225,Mahogany
1210,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Indian Rosewood,9.1,6.8,183,224,103.225,Mahogany
1211,Olympus,Bad,Yes,Oil,Sitka Spruce,8.2,8,Figured Maple,7.1,5.5,179,222,101.7,Mahogany
1212,Olympus,Bad,Yes,Oil,Sitka Spruce,8.2,8,Figured Maple,7.1,5.5,180,222,101.955,Mahogany
1213,Olympus,Bad,Yes,Oil,Sitka Spruce,8.2,8,Figured Maple,7.1,5.5,181,223,102.4625,Mahogany
1214,Olympus,Bad,Yes,Oil,Sitka Spruce,8.2,8,Figured Maple,7.1,5.5,182,225,103.2225,Mahogany
1215,Olympus,Bad,Yes,Oil,Sitka Spruce,8.2,8,Figured Maple,7.1,5.5,183,224,103.225,Mahogany
1216,Olympus,Bad,Yes,Oil,Sitka Spruce,8.2,8,Macassar Ebony,6.7,4.2,179,222,101.7,Mahogany
1217,Olympus,Bad,Yes,Oil,Sitka Spruce,8.2,8,Macassar Ebony,6.7,4.2,180,222,101.955,Mahogany
1218,Olympus,Bad,Yes,Oil,Sitka Spruce,8.2,8,Macassar Ebony,6.7,4.2,181,223,102.4625,Mahogany
1219,Olympus,Bad,Yes,Oil,Sitka Spruce,8.2,8,Macassar Ebony,6.7,4.2,182,225,103.2225,Mahogany
1220,Olympus,Bad,Yes,Oil,Sitka Spruce,8.2,8,Macassar Ebony,6.7,4.2,183,224,103.225,Mahogany
1221,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Figured Koa,9.2,8,179,222,101.7,Mahogany
1222,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Figured Koa,9.2,8,180,222,101.955,Mahogany
1223,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Figured Koa,9.2,8,181,223,102.4625,Mahogany
1224,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Figured Koa,9.2,8,182,225,103.2225,Mahogany
1225,Olympus,Good,Yes,Oil,Sitka Spruce,8.2,8,Figured Koa,9.2,8,183,224,103.225,Mahogany
1226,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Figured Myrtlewood,9.4,9,179,222,101.7,Myrtlewood
1227,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Figured Myrtlewood,9.4,9,180,222,101.955,Myrtlewood
1228,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Figured Myrtlewood,9.4,9,181,223,102.4625,Myrtlewood
1229,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Figured Myrtlewood,9.4,9,182,225,103.2225,Myrtlewood
1230,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Figured Myrtlewood,9.4,9,183,224,103.225,Myrtlewood
1231,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Mahogany,9,7,179,222,101.7,Mahogany
1232,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Mahogany,9,7,180,222,101.955,Mahogany
1233,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Mahogany,9,7,181,223,102.4625,Mahogany
1234,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Mahogany,9,7,182,225,103.2225,Mahogany
1235,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Mahogany,9,7,183,224,103.225,Mahogany
1236,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Indian Rosewood,9.1,6.8,179,222,101.7,Mahogany
1237,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Indian Rosewood,9.1,6.8,180,222,101.955,Mahogany
1238,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Indian Rosewood,9.1,6.8,181,223,102.4625,Mahogany
1239,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Indian Rosewood,9.1,6.8,182,225,103.2225,Mahogany
1240,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Indian Rosewood,9.1,6.8,183,224,103.225,Mahogany
1241,Olympus,Bad,Yes,Oil,Adirondack Spruce,8.4,8.3,Macassar Ebony,6.7,4.2,179,222,101.7,Mahogany
1242,Olympus,Bad,Yes,Oil,Adirondack Spruce,8.4,8.3,Macassar Ebony,6.7,4.2,180,222,101.955,Mahogany
1243,Olympus,Bad,Yes,Oil,Adirondack Spruce,8.4,8.3,Macassar Ebony,6.7,4.2,181,223,102.4625,Mahogany
1244,Olympus,Bad,Yes,Oil,Adirondack Spruce,8.4,8.3,Macassar Ebony,6.7,4.2,182,225,103.2225,Mahogany
1245,Olympus,Bad,Yes,Oil,Adirondack Spruce,8.4,8.3,Macassar Ebony,6.7,4.2,183,224,103.225,Mahogany
1246,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Figured Koa,9.2,8,179,222,101.7,Mahogany
1247,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Figured Koa,9.2,8,180,222,101.955,Mahogany
1248,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Figured Koa,9.2,8,181,223,102.4625,Mahogany
1249,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Figured Koa,9.2,8,182,225,103.2225,Mahogany
1250,Olympus,Good,Yes,Oil,Adirondack Spruce,8.4,8.3,Figured Koa,9.2,8,183,224,103.225,Mahogany
1251,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Myrtlewood,9.4,9,179,222,101.7,Myrtlewood
1252,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Myrtlewood,9.4,9,180,222,101.955,Myrtlewood
1253,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Myrtlewood,9.4,9,181,223,102.4625,Myrtlewood
1254,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Myrtlewood,9.4,9,182,225,103.2225,Myrtlewood
1255,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Myrtlewood,9.4,9,183,224,103.225,Myrtlewood
1256,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Mahogany,9,7,179,222,101.7,Mahogany
1257,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Mahogany,9,7,180,222,101.955,Mahogany
1258,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Mahogany,9,7,181,223,102.4625,Mahogany
1259,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Mahogany,9,7,182,225,103.2225,Mahogany
1260,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Mahogany,9,7,183,224,103.225,Mahogany
1261,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Indian Rosewood,9.1,6.8,179,222,101.7,Mahogany
1262,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Indian Rosewood,9.1,6.8,180,222,101.955,Mahogany
1263,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Indian Rosewood,9.1,6.8,181,223,102.4625,Mahogany
1264,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Indian Rosewood,9.1,6.8,182,225,103.2225,Mahogany
1265,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Indian Rosewood,9.1,6.8,183,224,103.225,Mahogany
1266,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Maple,7.1,5.5,179,222,101.7,Mahogany
1267,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Maple,7.1,5.5,180,222,101.955,Mahogany
1268,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Maple,7.1,5.5,181,223,102.4625,Mahogany
1269,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Maple,7.1,5.5,182,225,103.2225,Mahogany
1270,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Maple,7.1,5.5,183,224,103.225,Mahogany
1271,Olympus,Bad,Yes,Oil,Sunken Redwood,8.4,10,Macassar Ebony,6.7,4.2,179,222,101.7,Mahogany
1272,Olympus,Bad,Yes,Oil,Sunken Redwood,8.4,10,Macassar Ebony,6.7,4.2,180,222,101.955,Mahogany
1273,Olympus,Bad,Yes,Oil,Sunken Redwood,8.4,10,Macassar Ebony,6.7,4.2,181,223,102.4625,Mahogany
1274,Olympus,Bad,Yes,Oil,Sunken Redwood,8.4,10,Macassar Ebony,6.7,4.2,182,225,103.2225,Mahogany
1275,Olympus,Bad,Yes,Oil,Sunken Redwood,8.4,10,Macassar Ebony,6.7,4.2,183,224,103.225,Mahogany
1276,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Koa,9.2,8,179,222,101.7,Mahogany
1277,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Koa,9.2,8,180,222,101.955,Mahogany
1278,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Koa,9.2,8,181,223,102.4625,Mahogany
1279,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Koa,9.2,8,182,225,103.2225,Mahogany
1280,Olympus,Good,Yes,Oil,Sunken Redwood,8.4,10,Figured Koa,9.2,8,183,224,103.225,Mahogany
1281,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Myrtlewood,9.4,9,179,222,101.7,Myrtlewood
1282,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Myrtlewood,9.4,9,180,222,101.955,Myrtlewood
1283,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Myrtlewood,9.4,9,181,223,102.4625,Myrtlewood
1284,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Myrtlewood,9.4,9,182,225,103.2225,Myrtlewood
1285,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Myrtlewood,9.4,9,183,224,103.225,Myrtlewood
1286,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Mahogany,9,7,179,222,101.7,Mahogany
1287,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Mahogany,9,7,180,222,101.955,Mahogany
1288,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Mahogany,9,7,181,223,102.4625,Mahogany
1289,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Mahogany,9,7,182,225,103.2225,Mahogany
1290,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Mahogany,9,7,183,224,103.225,Mahogany
1291,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Indian Rosewood,9.1,6.8,179,222,101.7,Mahogany
1292,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Indian Rosewood,9.1,6.8,180,222,101.955,Mahogany
1293,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Indian Rosewood,9.1,6.8,181,223,102.4625,Mahogany
1294,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Indian Rosewood,9.1,6.8,182,225,103.2225,Mahogany
1295,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Indian Rosewood,9.1,6.8,183,224,103.225,Mahogany
1296,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Maple,7.1,5.5,179,222,101.7,Mahogany
1297,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Maple,7.1,5.5,180,222,101.955,Mahogany
1298,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Maple,7.1,5.5,181,223,102.4625,Mahogany
1299,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Maple,7.1,5.5,182,225,103.2225,Mahogany
1300,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Maple,7.1,5.5,183,224,103.225,Mahogany
1301,Olympus,Bad,Yes,Oil,Western Red Cedar,8.7,10,Macassar Ebony,6.7,4.2,179,222,101.7,Mahogany
1302,Olympus,Bad,Yes,Oil,Western Red Cedar,8.7,10,Macassar Ebony,6.7,4.2,180,222,101.955,Mahogany
1303,Olympus,Bad,Yes,Oil,Western Red Cedar,8.7,10,Macassar Ebony,6.7,4.2,181,223,102.4625,Mahogany
1304,Olympus,Bad,Yes,Oil,Western Red Cedar,8.7,10,Macassar Ebony,6.7,4.2,182,225,103.2225,Mahogany
1305,Olympus,Bad,Yes,Oil,Western Red Cedar,8.7,10,Macassar Ebony,6.7,4.2,183,224,103.225,Mahogany
1306,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Koa,9.2,8,179,222,101.7,Mahogany
1307,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Koa,9.2,8,180,222,101.955,Mahogany
1308,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Koa,9.2,8,181,223,102.4625,Mahogany
1309,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Koa,9.2,8,182,225,103.2225,Mahogany
1310,Olympus,Good,Yes,Oil,Western Red Cedar,8.7,10,Figured Koa,9.2,8,183,224,103.225,Mahogany
1311,Olympus,Good,Yes,Oil,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,179,222,101.7,Maple
1312,Olympus,Good,Yes,Oil,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,180,222,101.955,Maple
1313,Olympus,Good,Yes,Oil,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,181,223,102.4625,Maple
1314,Olympus,Good,Yes,Oil,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,182,225,103.2225,Maple
1315,Olympus,Good,Yes,Oil,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,183,224,103.225,Maple
1316,Olympus,Good,Yes,Oil,Mahogany,8.7,7,Mahogany,9,7,179,222,101.7,Mahogany
1317,Olympus,Good,Yes,Oil,Mahogany,8.7,7,Mahogany,9,7,180,222,101.955,Mahogany
1318,Olympus,Good,Yes,Oil,Mahogany,8.7,7,Mahogany,9,7,181,223,102.4625,Mahogany
1319,Olympus,Good,Yes,Oil,Mahogany,8.7,7,Mahogany,9,7,182,225,103.2225,Mahogany
1320,Olympus,Good,Yes,Oil,Mahogany,8.7,7,Mahogany,9,7,183,224,103.225,Mahogany
1321,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Myrtlewood,9.4,9,175,215,90.95402299,Myrtlewood
1322,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Myrtlewood,9.4,9,174,216,90.95172414,Myrtlewood
1323,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Myrtlewood,9.4,9,176,214,90.95632184,Myrtlewood
1324,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Myrtlewood,9.4,9,175,217,91.4183908,Myrtlewood
1325,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Myrtlewood,9.4,9,173,218,91.1816092,Myrtlewood
1326,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Mahogany,9.2,8.1,175,215,90.95402299,Mahogany
1327,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Mahogany,9.2,8.1,174,216,90.95172414,Mahogany
1328,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Mahogany,9.2,8.1,176,214,90.95632184,Mahogany
1329,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Mahogany,9.2,8.1,175,217,91.4183908,Mahogany
1330,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Mahogany,9.2,8.1,173,218,91.1816092,Mahogany
1331,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Indian Rosewood,9.3,7.6,175,215,90.95402299,Mahogany
1332,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Indian Rosewood,9.3,7.6,174,216,90.95172414,Mahogany
1333,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Indian Rosewood,9.3,7.6,176,214,90.95632184,Mahogany
1334,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Indian Rosewood,9.3,7.6,175,217,91.4183908,Mahogany
1335,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Indian Rosewood,9.3,7.6,173,218,91.1816092,Mahogany
1336,Rainier,Bad,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Maple,7,5.5,175,215,90.95402299,Mahogany
1337,Rainier,Bad,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Maple,7,5.5,174,216,90.95172414,Mahogany
1338,Rainier,Bad,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Maple,7,5.5,176,214,90.95632184,Mahogany
